enterDate,casualtiesPerDay,dateOrder,eventType,eventOrder
2024-01-09T00:00:00.000Z,63,95,חרבות ברזל,2
2024-01-09T00:00:00.000Z,63,95,סך הכל,0
2024-01-10T00:00:00.000Z,44,96,סך הכל,0
2024-01-10T00:00:00.000Z,44,96,חרבות ברזל,2
2024-01-11T00:00:00.000Z,69,97,סך הכל,0
2024-01-11T00:00:00.000Z,69,97,חרבות ברזל,2
2024-01-12T00:00:00.000Z,48,98,סך הכל,0
2024-01-12T00:00:00.000Z,48,98,חרבות ברזל,2
2024-01-13T00:00:00.000Z,30,99,סך הכל,0
2024-01-13T00:00:00.000Z,30,99,חרבות ברזל,2
2024-01-14T00:00:00.000Z,62,100,סך הכל,0
2024-01-14T00:00:00.000Z,62,100,חרבות ברזל,2
2024-01-15T00:00:00.000Z,65,101,סך הכל,0
2024-01-15T00:00:00.000Z,65,101,חרבות ברזל,2
2024-01-16T00:00:00.000Z,77,102,חרבות ברזל,2
2024-01-16T00:00:00.000Z,77,102,סך הכל,0
2024-01-17T00:00:00.000Z,74,103,סך הכל,0
2024-01-17T00:00:00.000Z,74,103,חרבות ברזל,2
2024-01-18T00:00:00.000Z,79,104,חרבות ברזל,2
2024-01-18T00:00:00.000Z,79,104,סך הכל,0
2024-01-19T00:00:00.000Z,51,105,סך הכל,0
2024-01-19T00:00:00.000Z,51,105,חרבות ברזל,2
2024-01-20T00:00:00.000Z,19,106,חרבות ברזל,2
2024-01-20T00:00:00.000Z,19,106,סך הכל,0
2024-01-21T00:00:00.000Z,61,107,סך הכל,0
2024-01-21T00:00:00.000Z,61,107,חרבות ברזל,2
2024-01-22T00:00:00.000Z,59,108,חרבות ברזל,2
2024-01-22T00:00:00.000Z,59,108,סך הכל,0
2024-01-23T00:00:00.000Z,47,109,סך הכל,0
2024-01-23T00:00:00.000Z,47,109,חרבות ברזל,2
2024-01-24T00:00:00.000Z,39,110,חרבות ברזל,2
2024-01-24T00:00:00.000Z,39,110,סך הכל,0
2024-01-25T00:00:00.000Z,56,111,חרבות ברזל,2
2024-01-25T00:00:00.000Z,56,111,סך הכל,0
2024-01-26T00:00:00.000Z,26,112,סך הכל,0
2024-01-26T00:00:00.000Z,26,112,חרבות ברזל,2
2024-01-27T00:00:00.000Z,30,113,סך הכל,0
2024-01-27T00:00:00.000Z,30,113,חרבות ברזל,2
2024-01-28T00:00:00.000Z,28,114,סך הכל,0
2024-01-28T00:00:00.000Z,28,114,חרבות ברזל,2
2024-01-29T00:00:00.000Z,49,115,סך הכל,0
2024-01-29T00:00:00.000Z,49,115,חרבות ברזל,2
2024-01-30T00:00:00.000Z,39,116,סך הכל,0
2024-01-30T00:00:00.000Z,39,116,חרבות ברזל,2
2024-01-31T00:00:00.000Z,42,117,סך הכל,0
2024-01-31T00:00:00.000Z,42,117,חרבות ברזל,2
2024-02-01T00:00:00.000Z,24,118,חרבות ברזל,2
2024-02-01T00:00:00.000Z,24,118,סך הכל,0
2024-02-02T00:00:00.000Z,16,119,סך הכל,0
2024-02-02T00:00:00.000Z,16,119,חרבות ברזל,2
2024-02-03T00:00:00.000Z,24,120,חרבות ברזל,2
2024-02-03T00:00:00.000Z,24,120,סך הכל,0
2024-02-04T00:00:00.000Z,36,121,סך הכל,0
2024-02-04T00:00:00.000Z,36,121,חרבות ברזל,2
2024-02-05T00:00:00.000Z,31,122,חרבות ברזל,2
2024-02-05T00:00:00.000Z,31,122,סך הכל,0
2024-02-06T00:00:00.000Z,30,123,סך הכל,0
2024-02-06T00:00:00.000Z,30,123,חרבות ברזל,2
2024-02-07T00:00:00.000Z,34,124,חרבות ברזל,2
2024-02-07T00:00:00.000Z,34,124,סך הכל,0
2024-02-08T00:00:00.000Z,33,125,סך הכל,0
2024-02-08T00:00:00.000Z,33,125,חרבות ברזל,2
2024-02-09T00:00:00.000Z,34,126,חרבות ברזל,2
2024-02-09T00:00:00.000Z,34,126,סך הכל,0
2024-02-10T00:00:00.000Z,15,127,חרבות ברזל,2
2024-02-10T00:00:00.000Z,15,127,סך הכל,0
2024-02-11T00:00:00.000Z,33,128,סך הכל,0
2024-02-11T00:00:00.000Z,33,128,חרבות ברזל,2
2024-02-12T00:00:00.000Z,57,129,חרבות ברזל,2
2024-02-12T00:00:00.000Z,57,129,סך הכל,0
2024-02-13T00:00:00.000Z,33,130,סך הכל,0
2024-02-13T00:00:00.000Z,33,130,חרבות ברזל,2
2024-02-14T00:00:00.000Z,24,131,סך הכל,0
2024-02-14T00:00:00.000Z,24,131,חרבות ברזל,2
2024-02-15T00:00:00.000Z,34,132,סך הכל,0
2025-03-16T00:00:00.000Z,7,527,חרבות ברזל,2
2025-03-17T00:00:00.000Z,11,528,חרבות ברזל,2
2025-03-17T00:00:00.000Z,11,528,סך הכל,0
2025-03-18T00:00:00.000Z,7,529,חרבות ברזל,2
2025-03-18T00:00:00.000Z,7,529,סך הכל,0
2025-03-19T00:00:00.000Z,6,530,סך הכל,0
2025-03-19T00:00:00.000Z,6,530,חרבות ברזל,2
2025-03-20T00:00:00.000Z,47,531,סך הכל,0
2025-03-20T00:00:00.000Z,47,531,חרבות ברזל,2
2025-03-21T00:00:00.000Z,23,532,סך הכל,0
2025-03-21T00:00:00.000Z,23,532,חרבות ברזל,2
2025-03-22T00:00:00.000Z,8,533,סך הכל,0
2025-03-22T00:00:00.000Z,8,533,חרבות ברזל,2
2025-03-23T00:00:00.000Z,12,534,סך הכל,0
2025-03-23T00:00:00.000Z,12,534,חרבות ברזל,2
2025-03-24T00:00:00.000Z,16,535,סך הכל,0
2025-03-24T00:00:00.000Z,16,535,חרבות ברזל,2
2025-03-25T00:00:00.000Z,9,536,חרבות ברזל,2
2025-03-25T00:00:00.000Z,9,536,סך הכל,0
2025-03-26T00:00:00.000Z,4,537,סך הכל,0
2025-03-26T00:00:00.000Z,4,537,חרבות ברזל,2
2025-03-27T00:00:00.000Z,14,538,חרבות ברזל,2
2025-03-27T00:00:00.000Z,14,538,סך הכל,0
2025-03-28T00:00:00.000Z,2,539,סך הכל,0
2025-03-28T00:00:00.000Z,2,539,חרבות ברזל,2
2025-03-30T00:00:00.000Z,18,540,חרבות ברזל,2
2025-03-30T00:00:00.000Z,18,540,סך הכל,0
2025-03-31T00:00:00.000Z,6,541,סך הכל,0
2025-03-31T00:00:00.000Z,6,541,חרבות ברזל,2
2025-04-01T00:00:00.000Z,3,542,סך הכל,0
2025-04-01T00:00:00.000Z,3,542,חרבות ברזל,2
2025-04-02T00:00:00.000Z,8,543,חרבות ברזל,2
2025-04-02T00:00:00.000Z,8,543,סך הכל,0
2025-04-03T00:00:00.000Z,5,544,חרבות ברזל,2
2025-04-03T00:00:00.000Z,5,544,סך הכל,0
2025-04-04T00:00:00.000Z,3,545,סך הכל,0
2025-04-04T00:00:00.000Z,3,545,חרבות ברזל,2
2025-04-05T00:00:00.000Z,2,546,חרבות ברזל,2
2025-04-05T00:00:00.000Z,2,546,סך הכל,0
2025-04-06T00:00:00.000Z,38,547,סך הכל,0
2025-04-06T00:00:00.000Z,38,547,חרבות ברזל,2
2025-04-07T00:00:00.000Z,16,548,סך הכל,0
2025-04-07T00:00:00.000Z,16,548,חרבות ברזל,2
2025-04-08T00:00:00.000Z,28,549,סך הכל,0
2025-04-08T00:00:00.000Z,28,549,חרבות ברזל,2
2025-04-09T00:00:00.000Z,2,550,סך הכל,0
2025-04-09T00:00:00.000Z,2,550,חרבות ברזל,2
2025-04-10T00:00:00.000Z,4,551,חרבות ברזל,2
2025-04-10T00:00:00.000Z,4,551,סך הכל,0
2025-04-11T00:00:00.000Z,15,552,סך הכל,0
2025-04-11T00:00:00.000Z,15,552,חרבות ברזל,2
2025-04-12T00:00:00.000Z,7,553,חרבות ברזל,2
2025-04-12T00:00:00.000Z,7,553,סך הכל,0
2025-04-13T00:00:00.000Z,13,554,סך הכל,0
2025-04-13T00:00:00.000Z,13,554,חרבות ברזל,2
2025-04-14T00:00:00.000Z,10,555,חרבות ברזל,2
2025-04-14T00:00:00.000Z,10,555,סך הכל,0
2025-04-15T00:00:00.000Z,9,556,סך הכל,0
2025-04-15T00:00:00.000Z,9,556,חרבות ברזל,2
2025-04-16T00:00:00.000Z,8,557,חרבות ברזל,2
2025-04-16T00:00:00.000Z,8,557,סך הכל,0
2025-04-17T00:00:00.000Z,15,558,סך הכל,0
2025-04-17T00:00:00.000Z,15,558,חרבות ברזל,2
2025-04-18T00:00:00.000Z,28,559,חרבות ברזל,2
2025-04-18T00:00:00.000Z,28,559,סך הכל,0
2025-04-19T00:00:00.000Z,17,560,חרבות ברזל,2
2025-04-19T00:00:00.000Z,17,560,סך הכל,0
2025-04-20T00:00:00.000Z,6,561,חרבות ברזל,2
2025-04-20T00:00:00.000Z,6,561,סך הכל,0
2025-04-21T00:00:00.000Z,5,562,חרבות ברזל,2
2025-04-21T00:00:00.000Z,5,562,סך הכל,0
2025-04-22T00:00:00.000Z,4,563,סך הכל,0
2025-04-22T00:00:00.000Z,4,563,חרבות ברזל,2
2025-04-23T00:00:00.000Z,30,564,סך הכל,0
2025-04-23T00:00:00.000Z,30,564,חרבות ברזל,2
2025-04-24T00:00:00.000Z,6,565,סך הכל,0
2025-04-24T00:00:00.000Z,6,565,חרבות ברזל,2
2025-04-25T00:00:00.000Z,14,566,סך הכל,0
2025-04-25T00:00:00.000Z,14,566,חרבות ברזל,2
2025-04-26T00:00:00.000Z,16,567,סך הכל,0
2025-04-26T00:00:00.000Z,16,567,חרבות ברזל,2
2025-04-27T00:00:00.000Z,9,568,סך הכל,0
2025-04-27T00:00:00.000Z,9,568,חרבות ברזל,2
2025-04-28T00:00:00.000Z,8,569,חרבות ברזל,2
2025-04-28T00:00:00.000Z,8,569,סך הכל,0
2025-04-29T00:00:00.000Z,6,570,סך הכל,0
2025-04-29T00:00:00.000Z,6,570,חרבות ברזל,2
2025-04-30T00:00:00.000Z,25,571,חרבות ברזל,2
2025-04-30T00:00:00.000Z,25,571,סך הכל,0
2025-05-01T00:00:00.000Z,16,572,סך הכל,0
2025-05-01T00:00:00.000Z,16,572,חרבות ברזל,2
2025-05-02T00:00:00.000Z,18,573,חרבות ברזל,2
2025-05-02T00:00:00.000Z,18,573,סך הכל,0
2025-05-03T00:00:00.000Z,7,574,סך הכל,0
2025-05-03T00:00:00.000Z,7,574,חרבות ברזל,2
2025-05-04T00:00:00.000Z,37,575,חרבות ברזל,2
2025-05-04T00:00:00.000Z,37,575,סך הכל,0
2025-05-05T00:00:00.000Z,5,576,סך הכל,0
2025-05-05T00:00:00.000Z,5,576,חרבות ברזל,2
2025-05-06T00:00:00.000Z,8,577,חרבות ברזל,2
2025-05-06T00:00:00.000Z,8,577,סך הכל,0
2025-05-07T00:00:00.000Z,24,578,חרבות ברזל,2
2025-05-07T00:00:00.000Z,24,578,סך הכל,0
2025-05-08T00:00:00.000Z,9,579,סך הכל,0
2025-05-08T00:00:00.000Z,9,579,חרבות ברזל,2
2025-05-09T00:00:00.000Z,4,580,סך הכל,0
2025-05-09T00:00:00.000Z,4,580,חרבות ברזל,2
2025-05-10T00:00:00.000Z,14,581,סך הכל,0
2025-05-10T00:00:00.000Z,14,581,חרבות ברזל,2
2025-05-11T00:00:00.000Z,12,582,סך הכל,0
2025-05-11T00:00:00.000Z,12,582,חרבות ברזל,2
2025-05-12T00:00:00.000Z,8,583,סך הכל,0
2025-05-12T00:00:00.000Z,8,583,חרבות ברזל,2
2025-05-13T00:00:00.000Z,21,584,סך הכל,0
2025-05-13T00:00:00.000Z,21,584,חרבות ברזל,2
2025-05-14T00:00:00.000Z,14,585,חרבות ברזל,2
2025-05-14T00:00:00.000Z,14,585,סך הכל,0
2025-05-15T00:00:00.000Z,20,586,סך הכל,0
2025-05-15T00:00:00.000Z,20,586,חרבות ברזל,2
2025-05-16T00:00:00.000Z,11,587,חרבות ברזל,2
2025-05-16T00:00:00.000Z,11,587,סך הכל,0
2025-05-17T00:00:00.000Z,7,588,סך הכל,0
2025-05-17T00:00:00.000Z,7,588,חרבות ברזל,2
2025-05-18T00:00:00.000Z,23,589,חרבות ברזל,2
2025-05-18T00:00:00.000Z,23,589,סך הכל,0
2025-05-19T00:00:00.000Z,11,590,סך הכל,0
2025-05-19T00:00:00.000Z,11,590,חרבות ברזל,2
2025-05-20T00:00:00.000Z,8,591,חרבות ברזל,2
2025-05-20T00:00:00.000Z,8,591,סך הכל,0
2025-05-21T00:00:00.000Z,14,592,סך הכל,0
2025-05-21T00:00:00.000Z,14,592,חרבות ברזל,2
2024-02-15T00:00:00.000Z,34,132,חרבות ברזל,2
2024-08-31T00:00:00.000Z,24,330,חרבות ברזל,2
2024-09-01T00:00:00.000Z,14,331,סך הכל,0
2024-09-01T00:00:00.000Z,14,331,חרבות ברזל,2
2024-09-02T00:00:00.000Z,16,332,סך הכל,0
2024-09-02T00:00:00.000Z,16,332,חרבות ברזל,2
2024-09-03T00:00:00.000Z,13,333,סך הכל,0
2024-09-03T00:00:00.000Z,13,333,חרבות ברזל,2
2024-09-04T00:00:00.000Z,20,334,סך הכל,0
2024-09-04T00:00:00.000Z,20,334,חרבות ברזל,2
2024-09-05T00:00:00.000Z,14,335,סך הכל,0
2024-09-05T00:00:00.000Z,14,335,חרבות ברזל,2
2024-09-06T00:00:00.000Z,8,336,חרבות ברזל,2
2024-09-06T00:00:00.000Z,8,336,סך הכל,0
2024-09-07T00:00:00.000Z,5,337,סך הכל,0
2024-09-07T00:00:00.000Z,5,337,חרבות ברזל,2
2024-09-08T00:00:00.000Z,7,338,חרבות ברזל,2
2024-09-08T00:00:00.000Z,7,338,סך הכל,0
2024-09-09T00:00:00.000Z,14,339,סך הכל,0
2024-09-09T00:00:00.000Z,14,339,חרבות ברזל,2
2024-09-10T00:00:00.000Z,13,340,חרבות ברזל,2
2024-09-10T00:00:00.000Z,13,340,סך הכל,0
2024-09-11T00:00:00.000Z,31,341,סך הכל,0
2024-09-11T00:00:00.000Z,31,341,חרבות ברזל,2
2024-09-12T00:00:00.000Z,30,342,חרבות ברזל,2
2024-09-12T00:00:00.000Z,30,342,סך הכל,0
2024-09-13T00:00:00.000Z,8,343,סך הכל,0
2024-09-13T00:00:00.000Z,8,343,חרבות ברזל,2
2024-09-14T00:00:00.000Z,6,344,חרבות ברזל,2
2024-09-14T00:00:00.000Z,6,344,סך הכל,0
2024-09-15T00:00:00.000Z,40,345,חרבות ברזל,2
2024-09-15T00:00:00.000Z,40,345,סך הכל,0
2024-09-16T00:00:00.000Z,15,346,סך הכל,0
2024-09-16T00:00:00.000Z,15,346,חרבות ברזל,2
2024-09-17T00:00:00.000Z,21,347,סך הכל,0
2024-09-17T00:00:00.000Z,21,347,חרבות ברזל,2
2024-09-18T00:00:00.000Z,6,348,חרבות ברזל,2
2024-09-18T00:00:00.000Z,6,348,סך הכל,0
2024-09-19T00:00:00.000Z,28,349,סך הכל,0
2024-09-19T00:00:00.000Z,28,349,חרבות ברזל,2
2024-09-20T00:00:00.000Z,13,350,סך הכל,0
2024-09-20T00:00:00.000Z,13,350,חרבות ברזל,2
2024-09-21T00:00:00.000Z,10,351,סך הכל,0
2024-09-21T00:00:00.000Z,10,351,חרבות ברזל,2
2024-09-22T00:00:00.000Z,49,352,חרבות ברזל,2
2024-09-22T00:00:00.000Z,49,352,סך הכל,0
2024-09-23T00:00:00.000Z,40,353,סך הכל,0
2024-09-23T00:00:00.000Z,40,353,חרבות ברזל,2
2024-09-24T00:00:00.000Z,71,354,חרבות ברזל,2
2024-09-24T00:00:00.000Z,71,354,סך הכל,0
2024-09-25T00:00:00.000Z,52,355,סך הכל,0
2024-09-25T00:00:00.000Z,52,355,חרבות ברזל,2
2024-09-26T00:00:00.000Z,25,356,חרבות ברזל,2
2024-09-26T00:00:00.000Z,25,356,סך הכל,0
2024-09-27T00:00:00.000Z,78,357,סך הכל,0
2024-09-27T00:00:00.000Z,78,357,חרבות ברזל,2
2024-09-28T00:00:00.000Z,64,358,חרבות ברזל,2
2024-09-28T00:00:00.000Z,64,358,סך הכל,0
2024-09-29T00:00:00.000Z,39,359,סך הכל,0
2024-09-29T00:00:00.000Z,39,359,חרבות ברזל,2
2024-09-30T00:00:00.000Z,27,360,חרבות ברזל,2
2024-09-30T00:00:00.000Z,27,360,סך הכל,0
2024-10-01T00:00:00.000Z,229,361,חרבות ברזל,2
2024-10-01T00:00:00.000Z,229,361,סך הכל,0
2024-10-02T00:00:00.000Z,158,362,סך הכל,0
2024-10-02T00:00:00.000Z,158,362,חרבות ברזל,2
2024-10-03T00:00:00.000Z,74,363,חרבות ברזל,2
2024-10-03T00:00:00.000Z,74,363,סך הכל,0
2024-10-04T00:00:00.000Z,47,364,סך הכל,0
2024-10-04T00:00:00.000Z,47,364,חרבות ברזל,2
2024-10-05T00:00:00.000Z,103,365,סך הכל,0
2024-10-05T00:00:00.000Z,103,365,חרבות ברזל,2
2024-10-06T00:00:00.000Z,149,366,סך הכל,0
2024-10-06T00:00:00.000Z,149,366,חרבות ברזל,2
2024-10-07T00:00:00.000Z,173,367,סך הכל,0
2024-10-07T00:00:00.000Z,173,367,חרבות ברזל,2
2024-10-08T00:00:00.000Z,135,368,סך הכל,0
2024-10-08T00:00:00.000Z,135,368,חרבות ברזל,2
2024-10-09T00:00:00.000Z,93,369,חרבות ברזל,2
2024-10-09T00:00:00.000Z,93,369,סך הכל,0
2024-10-10T00:00:00.000Z,71,370,חרבות ברזל,2
2024-10-10T00:00:00.000Z,71,370,סך הכל,0
2024-10-11T00:00:00.000Z,67,371,סך הכל,0
2024-10-11T00:00:00.000Z,67,371,חרבות ברזל,2
2024-10-12T00:00:00.000Z,47,372,חרבות ברזל,2
2024-10-12T00:00:00.000Z,47,372,סך הכל,0
2024-10-13T00:00:00.000Z,181,373,סך הכל,0
2024-10-13T00:00:00.000Z,181,373,חרבות ברזל,2
2024-10-14T00:00:00.000Z,127,374,חרבות ברזל,2
2024-10-14T00:00:00.000Z,127,374,סך הכל,0
2024-10-15T00:00:00.000Z,117,375,סך הכל,0
2024-10-15T00:00:00.000Z,117,375,חרבות ברזל,2
2024-10-16T00:00:00.000Z,139,376,חרבות ברזל,2
2024-10-16T00:00:00.000Z,139,376,סך הכל,0
2024-10-17T00:00:00.000Z,94,377,סך הכל,0
2024-10-17T00:00:00.000Z,94,377,חרבות ברזל,2
2024-10-18T00:00:00.000Z,69,378,חרבות ברזל,2
2024-10-18T00:00:00.000Z,69,378,סך הכל,0
2024-10-19T00:00:00.000Z,99,379,חרבות ברזל,2
2024-10-19T00:00:00.000Z,99,379,סך הכל,0
2024-10-20T00:00:00.000Z,84,380,סך הכל,0
2024-10-20T00:00:00.000Z,84,380,חרבות ברזל,2
2024-10-21T00:00:00.000Z,81,381,סך הכל,0
2024-10-21T00:00:00.000Z,81,381,חרבות ברזל,2
2024-10-22T00:00:00.000Z,151,382,סך הכל,0
2024-10-22T00:00:00.000Z,151,382,חרבות ברזל,2
2024-10-23T00:00:00.000Z,107,383,סך הכל,0
2024-10-23T00:00:00.000Z,107,383,חרבות ברזל,2
2024-10-24T00:00:00.000Z,112,384,סך הכל,0
2024-10-24T00:00:00.000Z,112,384,חרבות ברזל,2
2024-10-25T00:00:00.000Z,121,385,סך הכל,0
2024-10-25T00:00:00.000Z,121,385,חרבות ברזל,2
2024-10-26T00:00:00.000Z,72,386,חרבות ברזל,2
2024-10-26T00:00:00.000Z,72,386,סך הכל,0
2024-10-27T00:00:00.000Z,126,387,סך הכל,0
2024-10-27T00:00:00.000Z,126,387,חרבות ברזל,2
2024-10-28T00:00:00.000Z,68,388,חרבות ברזל,2
2024-10-28T00:00:00.000Z,68,388,סך הכל,0
2024-10-29T00:00:00.000Z,89,389,סך הכל,0
2024-10-29T00:00:00.000Z,89,389,חרבות ברזל,2
2024-10-30T00:00:00.000Z,81,390,חרבות ברזל,2
2024-10-30T00:00:00.000Z,81,390,סך הכל,0
2024-10-31T00:00:00.000Z,71,391,סך הכל,0
2024-10-31T00:00:00.000Z,71,391,חרבות ברזל,2
2024-11-01T00:00:00.000Z,57,392,חרבות ברזל,2
2024-11-01T00:00:00.000Z,57,392,סך הכל,0
2024-11-02T00:00:00.000Z,96,393,סך הכל,0
2024-11-02T00:00:00.000Z,96,393,חרבות ברזל,2
2024-11-03T00:00:00.000Z,48,394,חרבות ברזל,2
2024-11-03T00:00:00.000Z,48,394,סך הכל,0
2024-11-04T00:00:00.000Z,55,395,חרבות ברזל,2
2025-03-14T00:00:00.000Z,3,525,סך הכל,0
2023-10-07T00:00:00.000Z,1457,1,סך הכל,0
2023-10-07T00:00:00.000Z,1457,1,חרבות ברזל,2
2023-10-08T00:00:00.000Z,604,2,סך הכל,0
2023-10-08T00:00:00.000Z,604,2,חרבות ברזל,2
2023-10-09T00:00:00.000Z,370,3,סך הכל,0
2023-10-09T00:00:00.000Z,370,3,חרבות ברזל,2
2023-10-10T00:00:00.000Z,273,4,חרבות ברזל,2
2023-10-10T00:00:00.000Z,273,4,סך הכל,0
2023-10-11T00:00:00.000Z,293,5,סך הכל,0
2023-10-11T00:00:00.000Z,293,5,חרבות ברזל,2
2023-10-12T00:00:00.000Z,250,6,חרבות ברזל,2
2023-10-12T00:00:00.000Z,250,6,סך הכל,0
2023-10-13T00:00:00.000Z,202,7,סך הכל,0
2023-10-13T00:00:00.000Z,202,7,חרבות ברזל,2
2023-10-14T00:00:00.000Z,196,8,חרבות ברזל,2
2023-10-14T00:00:00.000Z,196,8,סך הכל,0
2023-10-15T00:00:00.000Z,252,9,סך הכל,0
2023-10-15T00:00:00.000Z,252,9,חרבות ברזל,2
2023-10-16T00:00:00.000Z,271,10,חרבות ברזל,2
2023-10-16T00:00:00.000Z,271,10,סך הכל,0
2023-10-17T00:00:00.000Z,214,11,חרבות ברזל,2
2023-10-17T00:00:00.000Z,214,11,סך הכל,0
2023-10-18T00:00:00.000Z,213,12,סך הכל,0
2023-10-18T00:00:00.000Z,213,12,חרבות ברזל,2
2023-10-19T00:00:00.000Z,213,13,סך הכל,0
2023-10-19T00:00:00.000Z,213,13,חרבות ברזל,2
2023-10-20T00:00:00.000Z,172,14,סך הכל,0
2023-10-20T00:00:00.000Z,172,14,חרבות ברזל,2
2023-10-21T00:00:00.000Z,122,15,סך הכל,0
2023-10-21T00:00:00.000Z,122,15,חרבות ברזל,2
2023-10-22T00:00:00.000Z,235,16,סך הכל,0
2023-10-22T00:00:00.000Z,235,16,חרבות ברזל,2
2023-10-23T00:00:00.000Z,221,17,סך הכל,0
2023-10-23T00:00:00.000Z,221,17,חרבות ברזל,2
2023-10-24T00:00:00.000Z,210,18,חרבות ברזל,2
2023-10-24T00:00:00.000Z,210,18,סך הכל,0
